106,4,time,val
43,3,3,0.515,0.000
44,0,0,0.525,0.000
44,0,1,0.525,-0.025
44,0,2,0.525,0.115
44,0,3,0.525,-0.069
44,1,0,0.525,-0.025
44,1,1,0.525,0.000
44,1,2,0.525,-0.145
44,1,3,0.525,0.085
44,2,0,0.525,0.115
44,2,1,0.525,-0.145
44,2,2,0.525,0.000
44,2,3,0.525,-0.036
44,3,0,0.525,-0.069
44,3,1,0.525,0.085
44,3,2,0.525,-0.036
44,3,3,0.525,0.000
45,0,0,0.535,0.000
45,0,1,0.535,-0.024
45,0,2,0.535,0.118
45,0,3,0.535,-0.071
45,1,0,0.535,-0.024
45,1,1,0.535,0.000
45,1,2,0.535,-0.148
45,1,3,0.535,0.086
45,2,0,0.535,0.118
45,2,1,0.535,-0.148
45,2,2,0.535,0.000
45,2,3,0.535,-0.036
45,3,0,0.535,-0.071
45,3,1,0.535,0.086
45,3,2,0.535,-0.036
45,3,3,0.535,0.000
46,0,0,0.545,0.000
46,0,1,0.545,-0.024
46,0,2,0.545,0.121
46,0,3,0.545,-0.073
46,1,0,0.545,-0.024
46,1,1,0.545,0.000
46,1,2,0.545,-0.150
46,1,3,0.545,0.087
46,2,0,0.545,0.121
46,2,1,0.545,-0.150
46,2,2,0.545,0.000
46,2,3,0.545,-0.036
46,3,0,0.545,-0.073
46,3,1,0.545,0.087
46,3,2,0.545,-0.036
46,3,3,0.545,0.000
47,0,0,0.556,0.000
47,0,1,0.556,-0.023
47,0,2,0.556,0.124
47,0,3,0.556,-0.075
47,1,0,0.556,-0.023
47,1,1,0.556,0.000
47,1,2,0.556,-0.153
47,1,3,0.556,0.088
47,2,0,0.556,0.124
47,2,1,0.556,-0.153
47,2,2,0.556,0.000
47,2,3,0.556,-0.036
47,3,0,0.556,-0.075
47,3,1,0.556,0.088
47,3,2,0.556,-0.036
47,3,3,0.556,0.000
48,0,0,0.567,0.000
48,0,1,0.567,-0.023
48,0,2,0.567,0.128
48,0,3,0.567,-0.077
48,1,0,0.567,-0.023
48,1,1,0.567,0.000
48,1,2,0.567,-0.156
48,1,3,0.567,0.089
48,2,0,0.567,0.128
48,2,1,0.567,-0.156
48,2,2,0.567,0.000
48,2,3,0.567,-0.035
48,3,0,0.567,-0.077
48,3,1,0.567,0.089
48,3,2,0.567,-0.035
48,3,3,0.567,0.000
49,0,0,0.578,0.000
49,0,1,0.578,-0.023
49,0,2,0.578,0.131
49,0,3,0.578,-0.079
49,1,0,0.578,-0.023
49,1,1,0.578,0.000
49,1,2,0.578,-0.159
49,1,3,0.578,0.090
49,2,0,0.578,0.131
49,2,1,0.578,-0.159
49,2,2,0.578,0.000
49,2,3,0.578,-0.035
49,3,0,0.578,-0.079
49,3,1,0.578,0.090
49,3,2,0.578,-0.035
49,3,3,0.578,0.000
50,0,0,0.589,0.000
50,0,1,0.589,-0.022
50,0,2,0.589,0.135
50,0,3,0.589,-0.081
50,1,0,0.589,-0.022
50,1,1,0.589,0.000
50,1,2,0.589,-0.162
50,1,3,0.589,0.091
50,2,0,0.589,0.135
50,2,1,0.589,-0.162
50,2,2,0.589,0.000
50,2,3,0.589,-0.035
50,3,0,0.589,-0.081
50,3,1,0.589,0.091
50,3,2,0.589,-0.035
50,3,3,0.589,0.000
51,0,0,0.600,0.000
51,0,1,0.600,-0.022
51,0,2,0.600,0.138
51,0,3,0.600,-0.082
51,1,0,0.600,-0.022
51,1,1,0.600,0.000
51,1,2,0.600,-0.165
51,1,3,0.600,0.091
51,2,0,0.600,0.138
51,2,1,0.600,-0.165
51,2,2,0.600,0.000
51,2,3,0.600,-0.035
51,3,0,0.600,-0.082
51,3,1,0.600,0.091
51,3,2,0.600,-0.035
51,3,3,0.600,0.000
52,0,0,0.612,0.000
52,0,1,0.612,-0.022
52,0,2,0.612,0.142
52,0,3,0.612,-0.084
52,1,0,0.612,-0.022
52,1,1,0.612,0.000
52,1,2,0.612,-0.168
52,1,3,0.612,0.092
52,2,0,0.612,0.142
52,2,1,0.612,-0.168
52,2,2,0.612,0.000
52,2,3,0.612,-0.035
52,3,0,0.612,-0.084
52,3,1,0.612,0.092
52,3,2,0.612,-0.035
52,3,3,0.612,0.000
53,0,0,0.623,0.000
53,0,1,0.623,-0.021
53,0,2,0.623,0.145
53,0,3,0.623,-0.086
53,1,0,0.623,-0.021
53,1,1,0.623,0.000
53,1,2,0.623,-0.171
53,1,3,0.623,0.092
53,2,0,0.623,0.145
53,2,1,0.623,-0.171
53,2,2,0.623,0.000
53,2,3,0.623,-0.035
53,3,0,0.623,-0.086
53,3,1,0.623,0.092
53,3,2,0.623,-0.035
53,3,3,0.623,0.000
54,0,0,0.635,0.000
54,0,1,0.635,-0.021
54,0,2,0.635,0.149
54,0,3,0.635,-0.087
54,1,0,0.635,-0.021
54,1,1,0.635,0.000
54,1,2,0.635,-0.175
54,1,3,0.635,0.093
54,2,0,0.635,0.149
54,2,1,0.635,-0.175
54,2,2,0.635,0.000
54,2,3,0.635,-0.034
54,3,0,0.635,-0.087
54,3,1,0.635,0.093
54,3,2,0.635,-0.034
54,3,3,0.635,0.000
55,0,0,0.648,0.000
55,0,1,0.648,-0.020
55,0,2,0.648,0.153
55,0,3,0.648,-0.089
55,1,0,0.648,-0.020
55,1,1,0.648,0.000
55,1,2,0.648,-0.178
55,1,3,0.648,0.093
55,2,0,0.648,0.153
55,2,1,0.648,-0.178
55,2,2,0.648,0.000
55,2,3,0.648,-0.034
55,3,0,0.648,-0.089
55,3,1,0.648,0.093
55,3,2,0.648,-0.034
55,3,3,0.648,0.000
56,0,0,0.661,0.000
56,0,1,0.661,-0.020
56,0,2,0.661,0.157
56,0,3,0.661,-0.090
56,1,0,0.661,-0.020
56,1,1,0.661,0.000
56,1,2,0.661,-0.181
56,1,3,0.661,0.093
56,2,0,0.661,0.157
56,2,1,0.661,-0.181
56,2,2,0.661,0.000
56,2,3,0.661,-0.034
56,3,0,0.661,-0.090
56,3,1,0.661,0.093
56,3,2,0.661,-0.034
56,3,3,0.661,0.000
57,0,0,0.674,0.000
57,0,1,0.674,-0.020
57,0,2,0.674,0.161
57,0,3,0.674,-0.091
57,1,0,0.674,-0.020
57,1,1,0.674,0.000
57,1,2,0.674,-0.185
57,1,3,0.674,0.093
57,2,0,0.674,0.161
57,2,1,0.674,-0.185
57,2,2,0.674,0.000
57,2,3,0.674,-0.033
57,3,0,0.674,-0.091
57,3,1,0.674,0.093
57,3,2,0.674,-0.033
57,3,3,0.674,0.000
58,0,0,0.687,0.000
58,0,1,0.687,-0.019
58,0,2,0.687,0.165
58,0,3,0.687,-0.092
58,1,0,0.687,-0.019
58,1,1,0.687,0.000
58,1,2,0.687,-0.188
58,1,3,0.687,0.093
58,2,0,0.687,0.165
58,2,1,0.687,-0.188
58,2,2,0.687,0.000
58,2,3,0.687,-0.033
58,3,0,0.687,-0.092
58,3,1,0.687,0.093
58,3,2,0.687,-0.033
58,3,3,0.687,0.000
59,0,0,0.701,0.000
59,0,1,0.701,-0.019
59,0,2,0.701,0.169
59,0,3,0.701,-0.093
59,1,0,0.701,-0.019
59,1,1,0.701,0.000
59,1,2,0.701,-0.192
59,1,3,0.701,0.093
59,2,0,0.701,0.169
59,2,1,0.701,-0.192
59,2,2,0.701,0.000
59,2,3,0.701,-0.033
59,3,0,0.701,-0.093
59,3,1,0.701,0.093
59,3,2,0.701,-0.033
59,3,3,0.701,0.000
60,0,0,0.715,0.000
60,0,1,0.715,-0.019
60,0,2,0.715,0.173
60,0,3,0.715,-0.094
